iz_code,site_id,mode,travel_time_min
S02001917,GP_46061,drive,7.88
S02001917,GP_46081,drive,9.85
S02001917,GP_46112,drive,5.91
S02001917,GP_46127,drive,8.15
S02001917,GP_46131,drive,8.46
S02001917,GP_46146,drive,6.74
S02001917,GP_46151,drive,9.17
S02001917,GP_46165,drive,9.85
S02001917,GP_46184,drive,11.59
S02001917,GP_46201,drive,8.71
S02001917,GP_46216,drive,16.37
S02001917,GP_46292,drive,8.71
S02001917,GP_46305,drive,16.37
S02001917,GP_46339,drive,9.95
S02001917,GP_46343,drive,11.38
S02001917,GP_46381,drive,9.75
S02001917,GP_46396,drive,9.75
S02001917,GP_46428,drive,9.75
S02001917,GP_46447,drive,9.75
S02001917,GP_46451,drive,11.29
S02001917,GP_46471,drive,11.29
S02001917,GP_46521,drive,7.03
S02001917,GP_46555,drive,9.75
S02001917,GP_46560,drive,7.84
S02001917,GP_46574,drive,9.75
S02001917,GP_46589,drive,9.76
S02001917,GP_46606,drive,9.75
S02001917,GP_46611,drive,9.75
S02001917,GP_46625,drive,6.5
S02001917,GP_46630,drive,11.29
S02001917,GP_49041,drive,14.64
S02001917,GP_49074,drive,12.6
S02001917,GP_49093,drive,15.48
S02001917,GP_49411,drive,18.62
S02001917,GP_49106,drive,21.25
S02001917,GP_49130,drive,17.78
S02001917,GP_49144,drive,16.36
S02001917,GP_49178,drive,14.64
S02001917,GP_49200,drive,18.44
S02001917,GP_49248,drive,20.38
S02001917,GP_49267,drive,14.38
S02001917,GP_49271,drive,18.71
S02001917,GP_49286,drive,15.99
S02001917,GP_49318,drive,17.65
S02001917,GP_49375,drive,16.9
S02001917,GP_49553,drive,19.13
S02001917,GP_49604,drive,12.6
S02001917,GP_49676,drive,16.59
S02001917,GP_49681,drive,16.72
S02001917,GP_49712,drive,17.71
S02001917,GP_49751,drive,21.29
S02001917,GP_49765,drive,21.25
S02001917,GP_49770,drive,18.62
S02001917,GP_49801,drive,16.59
S02001917,GP_52005,drive,17.91
S02001917,GP_52010,drive,21.17
S02001917,GP_52024,drive,25.94
S02001917,GP_52039,drive,14.64
S02001917,GP_52043,drive,25.52
S02001917,GP_52058,drive,17.47
S02001917,GP_52062,drive,22.39
S02001917,GP_52096,drive,22.39
S02001917,GP_52109,drive,18.31
S02001917,GP_52128,drive,15.83
S02001917,GP_52147,drive,28.99
S02001917,GP_52151,drive,17.39
S02001917,GP_52185,drive,24.93
S02001917,GP_52202,drive,15.1
S02001917,GP_52217,drive,15.83
S02001917,GP_52241,drive,24.15
S02001917,GP_52260,drive,15.83
S02001917,GP_52293,drive,27.2
S02001917,GP_52330,drive,22.39
S02001917,GP_52344,drive,29.56
S02001917,GP_52359,drive,22.39
S02001917,GP_52400,drive,27.2
S02001917,GP_52414,drive,24.93
S02001917,GP_52429,drive,20.01
S02001917,PH_1030,drive,10.82
S02001917,PH_1036,drive,4.83
S02001917,PH_1039,drive,11.53
S02001917,PH_1041,drive,20.46
S02001917,PH_1044,drive,11.92
S02001917,PH_1050,drive,15.24
S02001917,PH_1056,drive,17.05
S02001917,PH_1057,drive,9.19
S02001917,PH_1059,drive,10.96
S02001917,PH_1064,drive,18.26
S02001917,PH_1066,drive,24.69
S02001917,PH_1068,drive,10.43
S02001917,PH_1076,drive,15.67
S02001917,PH_1078,drive,5.86
S02001917,PH_1095,drive,9.17
S02001917,PH_1133,drive,11.59
S02001917,PH_1134,drive,11.03
S02001917,PH_1143,drive,18.78
S02001917,PH_1204,drive,15.41
S02001917,PH_1205,drive,20.2
S02001917,PH_1208,drive,25.28
S02001917,PH_1214,drive,14.68
S02001917,PH_1230,drive,19.6
S02001917,PH_1258,drive,8.71
S02001917,PH_1299,drive,7.83
S02001917,PH_1308,drive,15.64
S02001917,PH_1311,drive,15.83
S02001917,PH_1315,drive,19.84
S02001917,PH_1341,drive,14.34
S02001917,PH_1344,drive,19.7
S02001917,PH_1358,drive,14.38
S02001917,PH_1363,drive,10.38
S02001917,PH_1370,drive,21.46
S02001917,PH_1371,drive,7.56
S02001917,PH_1375,drive,12.26
S02001917,PH_1376,drive,22.4
S02001917,PH_1377,drive,18.03
S02001917,PH_1392,drive,18.48
S02001917,PH_1394,drive,14.59
S02001917,PH_1406,drive,25.22
S02001917,PH_1448,drive,9.85
S02001917,PH_1466,drive,0.78
S02001917,PH_1470,drive,7.42
S02001917,PH_1478,drive,17.29
S02001917,PH_1497,drive,7.1
S02001917,PH_1502,drive,12.55
S02001917,PH_1508,drive,6.99
S02001917,PH_1509,drive,10.91
S02001917,PH_1510,drive,6.99
S02001917,PH_1511,drive,10.76
S02001917,PH_1512,drive,5.91
S02001917,PH_1515,drive,17.78
S02001917,PH_1520,drive,19.62
S02001917,PH_1525,drive,22.4
S02001917,PH_1527,drive,13.02
S02001917,PH_1528,drive,15.46
S02001917,PH_1529,drive,15.69
S02001917,PH_1530,drive,24.51
S02001917,PH_1531,drive,21.29
S02001917,PH_1536,drive,10.04
S02001917,PH_1538,drive,20.2
S02001917,PH_1539,drive,16.07
S02001917,PH_1540,drive,18.55
S02001917,PH_1541,drive,16.9
S02001917,PH_1542,drive,16.22
S02001917,PH_1545,drive,24.51
S02001917,PH_1553,drive,18.03
S02001917,PH_1559,drive,21.0
S02001917,PH_1560,drive,14.56
S02001917,PH_1562,drive,15.98
S02001917,PH_1563,drive,26.74
S02001917,PH_1564,drive,15.67
S02001917,PH_1565,drive,12.15
S02001917,PH_1566,drive,29.66
S02001917,PH_1567,drive,28.74
S02001917,PH_1568,drive,28.76
S02001917,PH_1575,drive,15.24
S02001917,PH_1576,drive,25.58
S02001917,PH_1579,drive,29.65
S02001917,PH_1582,drive,9.1
S02001917,PH_1583,drive,11.08
S02001917,PH_1584,drive,17.13
S02001917,PH_1585,drive,11.82
S02001917,PH_1587,drive,7.36
S02001917,PH_1588,drive,7.36
S02001917,PH_1589,drive,7.19
S02001917,PH_1591,drive,19.61
S02001917,PH_1592,drive,20.73
S02001917,PH_1593,drive,16.62
S02001917,PH_1594,drive,22.22
S02001917,PH_1603,drive,12.84
S02001917,PH_1605,drive,23.13
S02001917,PH_1611,drive,16.16
S02001917,PH_1613,drive,22.44
S02001917,PH_1614,drive,5.15
S02001917,PH_1617,drive,27.73
S02001917,PH_1619,drive,28.45
S02001917,PH_1620,drive,8.9
S02001917,PH_1621,drive,20.56
S02001917,PH_1622,drive,20.49
S02001917,PH_1627,drive,14.7
S02001917,PH_1628,drive,11.24
S02001917,PH_1629,drive,26.28
S02001917,PH_1630,drive,24.65
S02001917,PH_1631,drive,13.88
S02001917,PH_1632,drive,12.06
S02001917,PH_1633,drive,9.75
S02001917,PH_1634,drive,24.15
S02001917,PH_1635,drive,24.65
S02001917,PH_1636,drive,25.4
S02001917,PH_1637,drive,11.83
S02001917,PH_1638,drive,13.95
S02001917,PH_1641,drive,9.98
S02001917,PH_1647,drive,30.02
S02001917,PH_1652,drive,6.87
S02001917,PH_1656,drive,10.21
S02001917,PH_1659,drive,16.77
S02001917,PH_1661,drive,8.42
S02001917,PH_1666,drive,5.12
S02001917,PH_1667,drive,21.29
S02001917,PH_1674,drive,12.89
S02001917,PH_1675,drive,25.94
S02001917,PH_1676,drive,15.37
S02001917,PH_1677,drive,16.67
S02001917,PH_1678,drive,26.17
S02001917,PH_1681,drive,13.82
S02001917,PH_1683,drive,20.54
S02001917,PH_1684,drive,26.99
S02001917,PH_1685,drive,26.91
S02001917,PH_1688,drive,16.15
S02001917,PH_1689,drive,12.89
S02001917,PH_1691,drive,22.93
S02001917,PH_1692,drive,3.46
S02001917,PH_1693,drive,9.75
S02001917,PH_1694,drive,11.29
S02001917,PH_1695,drive,17.75
S02001917,PH_1698,drive,20.14
S02001917,PH_1699,drive,17.28
S02001917,PH_1700,drive,8.28
S02001917,PH_1701,drive,24.9
S02001917,PH_1702,drive,6.51
S02001917,PH_1703,drive,7.55
S02001917,PH_1716,drive,16.74
S02001917,PH_1717,drive,15.5
S02001917,PH_1719,drive,15.83
S02001917,PH_1720,drive,16.37
S02001917,PH_1721,drive,17.92
S02001917,PH_1722,drive,5.42
S02001917,PH_1723,drive,17.05
S02001917,PH_1724,drive,21.25
S02001917,PH_1725,drive,14.57
S02001917,PH_1726,drive,18.1
S02001917,PH_1727,drive,12.59
S02001917,PH_1729,drive,26.19
S02001917,PH_1751,drive,6.34
S02001917,PH_1752,drive,27.2
S02001917,PH_1754,drive,6.99
S02001917,PH_1901,drive,12.42
S02001917,PH_1903,drive,14.34
S02001917,PH_1916,drive,10.36
S02001917,MS_1,drive,12.03
S02001917,MS_2,drive,21.3
S02001917,MS_3,drive,16.34
S02001917,MS_4,drive,16.15
S02001917,MS_5,drive,11.91
S02001917,MS_6,drive,16.98
S02001917,MS_7,drive,10.58
S02001917,MS_8,drive,9.23
S02001917,MS_9,drive,10.15
S02001917,MS_10,drive,9.43
S02001917,MS_11,drive,18.63
S02001917,MS_12,drive,15.62
S02001917,MS_13,drive,9.21
S02001917,MS_14,drive,12.23
S02001917,MS_15,drive,9.19
S02001917,MS_16,drive,8.31
S02001917,MS_17,drive,7.89
S02001917,MS_18,drive,15.28
S02001917,MS_19,drive,11.69
S02001917,MS_20,drive,7.65
S02001917,MS_21,drive,7.98
S02001917,MS_22,drive,10.99
S02001917,MS_23,drive,11.69
S02001917,MS_24,drive,5.15
S02001917,MS_25,drive,10.55
S02001917,MS_26,drive,11.74
S02001917,MS_27,drive,27.6
S02001917,MS_28,drive,11.64
S02001917,MS_29,drive,11.2
S02001917,MS_30,drive,15.76
S02001917,MS_31,drive,16.55
S02001917,MS_32,drive,15.1
S02001917,MS_33,drive,14.47
S02001917,MS_34,drive,7.43
S02001917,MS_35,drive,9.43
S02001917,MS_36,drive,9.65
S02001917,MS_37,drive,7.55
S02001917,MS_38,drive,18.04
S02001917,MS_39,drive,23.58
S02001917,MS_40,drive,15.67
S02001917,MS_41,drive,16.87
S02001917,MS_42,drive,28.57
S02001917,MS_43,drive,23.77
S02001917,MS_44,drive,24.88
S02001917,MS_45,drive,14.88
S02001917,MS_46,drive,23.14
S02001917,MS_47,drive,21.61
S02001917,MS_48,drive,8.56
S02001917,MS_49,drive,10.6
S02001917,MS_50,drive,26.87
S02001917,MS_51,drive,14.51
S02001917,MS_52,drive,9.24
S02001917,MS_53,drive,9.19
S02001917,MS_54,drive,15.81
S02001917,MS_55,drive,14.82
S02001917,MS_56,drive,14.77
S02001917,MS_57,drive,9.03
S02001917,MS_58,drive,15.25
S02001917,MS_59,drive,13.16
S02001917,MS_60,drive,15.83
S02001917,MS_61,drive,10.56
S02001917,MS_62,drive,15.15
S02001917,MS_63,drive,24.46
S02001918,GP_40008,drive,22.37
S02001918,GP_40012,drive,17.43
S02001918,GP_40031,drive,18.06
S02001918,GP_40051,drive,24.31
S02001918,GP_40070,drive,20.28
S02001918,GP_40084,drive,27.58
S02001918,GP_40121,drive,23.22
S02001918,GP_40140,drive,18.99
S02001918,GP_40154,drive,15.01
S02001918,GP_40188,drive,20.18
S02001918,GP_40192,drive,20.44
S02001918,GP_40210,drive,24.93
S02001918,GP_40277,drive,21.71
S02001918,GP_40281,drive,26.7
S02001918,GP_40296,drive,20.44
S02001918,GP_40328,drive,18.06
S02001918,GP_40332,drive,23.91
S02001918,GP_40351,drive,20.77
S02001918,GP_40390,drive,28.34
S02001918,GP_40417,drive,24.93
S02001918,GP_40421,drive,29.27
S02001918,GP_40436,drive,29.27
S02001918,GP_40455,drive,17.55
S02001918,GP_40460,drive,16.72
S02001918,GP_40493,drive,27.83
S02001918,GP_40525,drive,30.38
S02001918,GP_40544,drive,29.77
S02001918,GP_40559,drive,29.27
S02001918,GP_40563,drive,26.22
S02001918,GP_40578,drive,26.22
S02001918,GP_40629,drive,25.11
S02001918,GP_40667,drive,14.13
S02001918,GP_40718,drive,18.47
S02001918,GP_40722,drive,29.27
S02001918,GP_40737,drive,27.88
S02001918,GP_43011,drive,17.1
S02001918,GP_43063,drive,8.19
S02001918,GP_43082,drive,14.79
S02001918,GP_43097,drive,8.19
S02001918,GP_43129,drive,8.19
S02001918,GP_43133,drive,8.96
S02001918,GP_43167,drive,14.79
S02001918,GP_43186,drive,14.79
S02001918,GP_43191,drive,14.79
S02001918,GP_43203,drive,15.02
S02001918,GP_43218,drive,14.79
S02001918,GP_43237,drive,12.49
S02001918,GP_43256,drive,12.49
S02001918,GP_43275,drive,3.35
S02001918,GP_43294,drive,12.31
S02001918,GP_43307,drive,9.91
S02001918,GP_43311,drive,17.1
S02001918,GP_43326,drive,9.3
S02001918,GP_43453,drive,14.79
S02001918,GP_43468,drive,14.79
S02001918,GP_43504,drive,8.19
S02001918,GP_43538,drive,12.49
S02001918,GP_43542,drive,12.49
S02001918,GP_43576,drive,17.1
S02001918,GP_46019,drive,11.11
S02001918,GP_46023,drive,14.11
S02001918,GP_46057,drive,5.28
S02001918,GP_46061,drive,11.11
S02001918,GP_46081,drive,14.22
S02001918,GP_46112,drive,9.15
S02001918,GP_46127,drive,12.52
S02001918,GP_46131,drive,12.82
S02001918,GP_46146,drive,11.11
S02001918,GP_46151,drive,13.53
S02001918,GP_46165,drive,14.22
S02001918,GP_46184,drive,15.96
S02001918,GP_46201,drive,13.07
S02001918,GP_46216,drive,19.6
S02001918,GP_46292,drive,13.07
S02001918,GP_46305,drive,19.6
S02001918,GP_46339,drive,14.32
S02001918,GP_46343,drive,15.75
S02001918,GP_46381,drive,14.11
S02001918,GP_46396,drive,14.11
S02001918,GP_46428,drive,14.11
S02001918,GP_46447,drive,14.11
S02001918,GP_46451,drive,14.52
S02001918,GP_46471,drive,14.52
S02001918,GP_46521,drive,11.4
S02001918,GP_46555,drive,14.11
S02001918,GP_46560,drive,12.21
S02001918,GP_46574,drive,14.11
S02001918,GP_46589,drive,14.13
S02001918,GP_46606,drive,14.11
S02001918,GP_46611,drive,14.11
S02001918,GP_46625,drive,10.86
S02001918,GP_46630,drive,14.52
S02001918,GP_49041,drive,19.05
S02001918,GP_49074,drive,17.01
S02001918,GP_49093,drive,19.89
S02001918,GP_49411,drive,22.99
S02001918,GP_49106,drive,25.62
S02001918,GP_49130,drive,22.19
S02001918,GP_49144,drive,20.77
S02001918,GP_49178,drive,19.05
S02001918,GP_49200,drive,22.85
S02001918,GP_49248,drive,24.79
S02001918,GP_49267,drive,18.79
S02001918,GP_49271,drive,23.13
S02001918,GP_49286,drive,20.4
S02001918,GP_49318,drive,22.06
S02001918,GP_49375,drive,21.26
S02001918,GP_49553,drive,23.54
S02001918,GP_49604,drive,17.01
S02001918,GP_49676,drive,21.0
S02001918,GP_49681,drive,21.13
S02001918,GP_49712,drive,22.12
S02001918,GP_49751,drive,25.66
S02001918,GP_49765,drive,25.62
S02001918,GP_49770,drive,22.99
S02001918,GP_49801,drive,21.0
S02001918,GP_52005,drive,22.12
S02001918,GP_52010,drive,25.54
S02001918,GP_52024,drive,30.35
S02001918,GP_52039,drive,19.05
S02001918,GP_52043,drive,29.93
S02001918,GP_52058,drive,21.88
S02001918,GP_52062,drive,26.35
S02001918,GP_52096,drive,26.35
S02001918,GP_52109,drive,22.72
S02001918,GP_52128,drive,20.24
S02001918,GP_52147,drive,33.4
S02001918,GP_52151,drive,21.8
S02001918,GP_52185,drive,29.34
S02001918,GP_52202,drive,19.51
S02001918,GP_52217,drive,20.24
S02001918,GP_52241,drive,28.56
S02001918,GP_52260,drive,20.24
S02001918,GP_52293,drive,31.61
S02001918,GP_52330,drive,26.35
S02001918,GP_52344,drive,33.97
S02001918,GP_52359,drive,26.35
S02001918,GP_52400,drive,31.61
S02001918,GP_52414,drive,29.34
S02001918,GP_52429,drive,24.42
S02001918,PH_1030,drive,12.28
S02001918,PH_1036,drive,0.79
S02001918,PH_1039,drive,15.9
S02001918,PH_1041,drive,24.82
S02001918,PH_1044,drive,15.16
S02001918,PH_1050,drive,18.09
S02001918,PH_1056,drive,20.73
S02001918,PH_1057,drive,13.6
S02001918,PH_1059,drive,12.63
S02001918,PH_1064,drive,22.67
S02001918,PH_1066,drive,29.1
S02001918,PH_1068,drive,14.84
S02001918,PH_1076,drive,20.08
S02001918,PH_1078,drive,10.27
S02001918,PH_1095,drive,13.53
S02001918,PH_1133,drive,15.96
S02001918,PH_1134,drive,15.39
S02001918,PH_1143,drive,23.19
S02001918,PH_1204,drive,19.77
S02001918,PH_1205,drive,24.16
S02001918,PH_1208,drive,29.69
S02001918,PH_1214,drive,19.09
S02001918,PH_1230,drive,22.48
S02001918,PH_1258,drive,13.07
S02001918,PH_1299,drive,12.19
S02001918,PH_1308,drive,17.1
S02001918,PH_1311,drive,20.24
S02001918,PH_1315,drive,22.72
S02001918,PH_1341,drive,17.19
S02001918,PH_1344,drive,22.43
S02001918,PH_1358,drive,17.62
S02001918,PH_1363,drive,14.75
S02001918,PH_1370,drive,25.43
S02001918,PH_1371,drive,11.92
S02001918,PH_1375,drive,10.96
S02001918,PH_1376,drive,26.62
S02001918,PH_1377,drive,22.44
S02001918,PH_1392,drive,17.77
S02001918,PH_1394,drive,16.04
S02001918,PH_1406,drive,29.63
S02001918,PH_1448,drive,14.22
S02001918,PH_1466,drive,5.28
S02001918,PH_1470,drive,11.79
S02001918,PH_1478,drive,20.14
S02001918,PH_1497,drive,11.47
S02001918,PH_1502,drive,15.78
S02001918,PH_1508,drive,8.45
S02001918,PH_1509,drive,15.28
S02001918,PH_1510,drive,8.45
S02001918,PH_1511,drive,12.22
S02001918,PH_1512,drive,9.15
S02001918,PH_1515,drive,22.19
S02001918,PH_1520,drive,24.03
S02001918,PH_1525,drive,24.34
S02001918,PH_1527,drive,15.02
S02001918,PH_1528,drive,16.91
S02001918,PH_1529,drive,18.92
S02001918,PH_1530,drive,28.92
S02001918,PH_1531,drive,25.66
S02001918,PH_1536,drive,14.41
S02001918,PH_1538,drive,24.16
S02001918,PH_1539,drive,19.8
S02001918,PH_1540,drive,22.52
S02001918,PH_1541,drive,21.26
S02001918,PH_1542,drive,20.63
S02001918,PH_1545,drive,28.92
S02001918,PH_1553,drive,22.44
S02001918,PH_1559,drive,22.37
S02001918,PH_1560,drive,18.29
S02001918,PH_1562,drive,20.39
S02001918,PH_1563,drive,27.21
S02001918,PH_1564,drive,20.08
S02001918,PH_1565,drive,16.56
S02001918,PH_1566,drive,30.3
S02001918,PH_1567,drive,29.77
S02001918,PH_1568,drive,29.9
S02001918,PH_1575,drive,18.09
S02001918,PH_1576,drive,29.99
S02001918,PH_1579,drive,34.06
S02001918,PH_1582,drive,12.34
S02001918,PH_1583,drive,12.76
S02001918,PH_1584,drive,21.54
S02001918,PH_1585,drive,9.44
S02001918,PH_1587,drive,11.73
S02001918,PH_1588,drive,11.73
S02001918,PH_1589,drive,11.55
S02001918,PH_1591,drive,24.02
S02001918,PH_1592,drive,22.19
S02001918,PH_1593,drive,19.86
S02001918,PH_1594,drive,26.63
S02001918,PH_1603,drive,16.72
S02001918,PH_1605,drive,26.8
S02001918,PH_1611,drive,20.57
S02001918,PH_1613,drive,26.12
S02001918,PH_1614,drive,9.51
S02001918,PH_1617,drive,32.14
S02001918,PH_1619,drive,32.86
S02001918,PH_1620,drive,13.31
S02001918,PH_1621,drive,24.92
S02001918,PH_1622,drive,24.9
S02001918,PH_1627,drive,13.98
S02001918,PH_1628,drive,15.6
S02001918,PH_1629,drive,30.64
S02001918,PH_1630,drive,27.38
S02001918,PH_1631,drive,15.89
S02001918,PH_1632,drive,16.47
S02001918,PH_1633,drive,14.11
S02001918,PH_1634,drive,28.56
S02001918,PH_1635,drive,27.38
S02001918,PH_1636,drive,28.13
S02001918,PH_1637,drive,14.9
S02001918,PH_1638,drive,17.18
S02001918,PH_1641,drive,14.39
S02001918,PH_1647,drive,34.43
S02001918,PH_1652,drive,9.01
S02001918,PH_1656,drive,14.57
S02001918,PH_1659,drive,20.44
S02001918,PH_1661,drive,12.79
S02001918,PH_1666,drive,9.49
S02001918,PH_1667,drive,25.66
S02001918,PH_1674,drive,15.74
S02001918,PH_1675,drive,30.35
S02001918,PH_1676,drive,19.78
S02001918,PH_1677,drive,21.08
S02001918,PH_1678,drive,30.58
S02001918,PH_1681,drive,17.55
S02001918,PH_1683,drive,24.95
S02001918,PH_1684,drive,30.17
S02001918,PH_1685,drive,31.32
S02001918,PH_1688,drive,20.56
S02001918,PH_1689,drive,10.5
S02001918,PH_1691,drive,27.34
S02001918,PH_1692,drive,5.37
S02001918,PH_1693,drive,14.11
S02001918,PH_1694,drive,14.52
S02001918,PH_1695,drive,22.16
S02001918,PH_1698,drive,24.55
S02001918,PH_1699,drive,21.69
S02001918,PH_1700,drive,11.3
S02001918,PH_1701,drive,28.12
S02001918,PH_1702,drive,9.75
S02001918,PH_1703,drive,11.91
S02001918,PH_1716,drive,21.16
S02001918,PH_1717,drive,19.91
S02001918,PH_1719,drive,20.24
S02001918,PH_1720,drive,19.6
S02001918,PH_1721,drive,19.38
S02001918,PH_1722,drive,3.83
S02001918,PH_1723,drive,20.73
S02001918,PH_1724,drive,24.93
S02001918,PH_1725,drive,18.98
S02001918,PH_1726,drive,21.78
S02001918,PH_1727,drive,14.59
S02001918,PH_1729,drive,28.5
S02001918,PH_1751,drive,10.71
S02001918,PH_1752,drive,31.61
S02001918,PH_1754,drive,8.45
S02001918,PH_1901,drive,16.83
S02001918,PH_1903,drive,18.7
S02001918,PH_1916,drive,14.77
S02001918,MS_1,drive,16.44
S02001918,MS_2,drive,24.18
S02001918,MS_3,drive,20.3
S02001918,MS_4,drive,20.1
S02001918,MS_5,drive,16.32
S02001918,MS_6,drive,20.94
S02001918,MS_7,drive,14.99
S02001918,MS_8,drive,13.64
S02001918,MS_9,drive,14.56
S02001918,MS_10,drive,13.85
S02001918,MS_11,drive,21.48
S02001918,MS_12,drive,18.47
S02001918,MS_13,drive,13.63
S02001918,MS_14,drive,16.64
S02001918,MS_15,drive,13.6
S02001918,MS_16,drive,12.72
S02001918,MS_17,drive,12.3
S02001918,MS_18,drive,18.52
S02001918,MS_19,drive,16.08
S02001918,MS_20,drive,12.06
S02001918,MS_21,drive,12.39
S02001918,MS_22,drive,15.4
S02001918,MS_23,drive,16.1
S02001918,MS_24,drive,9.51
S02001918,MS_25,drive,14.96
S02001918,MS_26,drive,16.15
S02001918,MS_27,drive,31.97
S02001918,MS_28,drive,16.05
S02001918,MS_29,drive,15.61
S02001918,MS_30,drive,19.72
S02001918,MS_31,drive,20.51
S02001918,MS_32,drive,19.06
S02001918,MS_33,drive,18.89
S02001918,MS_34,drive,7.99
S02001918,MS_35,drive,8.46
S02001918,MS_36,drive,7.35
S02001918,MS_37,drive,8.1
S02001918,MS_38,drive,22.35
S02001918,MS_39,drive,27.99
S02001918,MS_40,drive,19.4
S02001918,MS_41,drive,20.6
S02001918,MS_42,drive,32.98
S02001918,MS_43,drive,26.49
S02001918,MS_44,drive,29.16
S02001918,MS_45,drive,18.84
S02001918,MS_46,drive,27.11
S02001918,MS_47,drive,25.97
S02001918,MS_48,drive,12.97
S02001918,MS_49,drive,14.97
S02001918,MS_50,drive,27.88
S02001918,MS_51,drive,18.92
S02001918,MS_52,drive,13.6
S02001918,MS_53,drive,13.56
S02001918,MS_54,drive,18.66
S02001918,MS_55,drive,16.28
S02001918,MS_56,drive,16.23
S02001918,MS_57,drive,13.44
S02001918,MS_58,drive,18.98
S02001918,MS_59,drive,17.45
S02001918,MS_60,drive,19.8
S02001918,MS_61,drive,14.92
S02001918,MS_62,drive,19.57
S02001918,MS_63,drive,28.42
S02001919,GP_40008,drive,18.85
S02001919,GP_40012,drive,14.28
S02001919,GP_40031,drive,15.52
S02001919,GP_40051,drive,20.78
S02001919,GP_40070,drive,17.17
S02001919,GP_40084,drive,24.06
S02001919,GP_40121,drive,20.11
S02001919,GP_40140,drive,15.88
S02001919,GP_40154,drive,12.47
S02001919,GP_40188,drive,17.07
S02001919,GP_40192,drive,17.34
S02001919,GP_40210,drive,21.82
S02001919,GP_40277,drive,18.6
S02001919,GP_40281,drive,23.18
S02001919,GP_40296,drive,17.34
S02001919,GP_40328,drive,15.52
S02001919,GP_40332,drive,20.39
S02001919,GP_40351,drive,17.66
S02001919,GP_40390,drive,24.82
S02001919,GP_40417,drive,21.82
S02001919,GP_40421,drive,25.75
S02001919,GP_40436,drive,25.75
S02001919,GP_40455,drive,15.01
S02001919,GP_40460,drive,14.17
S02001919,GP_40493,drive,24.31
S02001919,GP_40525,drive,26.86
S02001919,GP_40544,drive,26.25
S02001919,GP_40559,drive,25.75
S02001919,GP_40563,drive,23.11
S02001919,GP_40578,drive,23.11
S02001919,GP_40629,drive,22.0
S02001919,GP_40667,drive,12.3
S02001919,GP_40718,drive,15.62
S02001919,GP_40722,drive,25.75
S02001919,GP_40737,drive,24.36
S02001919,GP_43011,drive,13.95
S02001919,GP_43063,drive,5.65
S02001919,GP_43082,drive,12.25
S02001919,GP_43097,drive,5.65
S02001919,GP_43129,drive,5.65
S02001919,GP_43133,drive,6.42
S02001919,GP_43167,drive,12.25
S02001919,GP_43186,drive,12.25
S02001919,GP_43191,drive,12.25
S02001919,GP_43203,drive,12.48
S02001919,GP_43218,drive,12.25
S02001919,GP_43237,drive,9.94
S02001919,GP_43256,drive,9.94
S02001919,GP_43275,drive,0.8
S02001919,GP_43294,drive,9.7
S02001919,GP_43307,drive,6.39
S02001919,GP_43311,drive,13.95
S02001919,GP_43326,drive,6.7
S02001919,GP_43453,drive,12.25
S02001919,GP_43468,drive,12.25
S02001919,GP_43504,drive,5.65
S02001919,GP_43538,drive,9.94
S02001919,GP_43542,drive,9.94
S02001919,GP_43576,drive,13.95
S02001919,GP_46019,drive,10.81
S02001919,GP_46023,drive,13.61
S02001919,GP_46057,drive,6.4
S02001919,GP_46061,drive,10.81
S02001919,GP_46081,drive,16.21
S02001919,GP_46112,drive,10.54
